emp_id,emp_name,role,salary,dept_id,store_id
1094,Anil Bhandari,Assistant Manager,82786,3,184
1095,Farhan Dasgupta,Inventory Clerk,19007,6,156
1096,Arya Yadav,Sales Executive,61329,2,188
1097,Nikita Jain,Store Manager,117405,2,130
1098,Ira Ahuja,Sales Executive,76853,5,31
1099,Harsh Pandey,Marketing Associate,104460,1,28
1100,Pallavi Nambiar,Marketing Associate,30183,4,70
1101,Sameer Ghosh,Finance Executive,62606,5,28
1102,Neeraj Rana,Data Analyst,20724,5,126
1103,Kritika Gupta,Finance Executive,36682,1,55
1104,Aditya Srivastava,Marketing Associate,67523,4,62
1105,Rekha Nath,Cashier,43521,2,155
1106,Ramesh Chaudhary,HR Executive,73368,4,70
1107,Tanmay Bajpai,Data Analyst,119815,2,117
1108,Namrata Jacob,HR Executive,76356,6,27
1109,Sarika Bhandari,Data Analyst,56809,5,161
1110,Deepak Khan,Customer Service Rep,58627,4,15
1111,Veer Rajput,Data Analyst,21350,4,109
1112,Leena Chakraborty,Data Analyst,57588,3,150
1113,Anaya Gopal,Data Analyst,64103,4,22
1114,Simran Nambiar,Store Manager,49740,3,64
1115,Kritika Chaudhary,Store Manager,92930,1,112
1116,Juhi Mahajan,Data Analyst,63476,1,10
1117,Kavita Khan,Assistant Manager,18369,4,123
1118,Leena Raghavan,HR Executive,108709,2,4
1119,Raj Pillai,Data Analyst,57169,4,84
1120,Kalpana Bhatia,Cashier,78845,4,106
1121,Lokesh Rajput,HR Executive,52680,2,91
1122,Esha Saini,Assistant Manager,51781,5,65
1123,Manav Bose,Assistant Manager,46577,4,144
1124,Rahul Joshi,Finance Executive,72847,4,87
1125,Priya Varma,Inventory Clerk,37987,2,20
1126,Avani Ahuja,Finance Executive,115746,3,111
1127,Anaya Jain,Customer Service Rep,111489,5,174
1128,Ansh Dev,Marketing Associate,70175,1,41
1129,Jahnavi Gill,Store Manager,62060,5,156
1130,Rekha Barua,Marketing Associate,21214,2,173
1131,Muskan Bhosale,Cashier,116516,6,192
1132,Naman Kaur,Cashier,91915,2,77
1133,Soumya Dube,Assistant Manager,35477,1,16
1134,Payal Saxena,Customer Service Rep,117794,1,158
1135,Pranav Das,Cashier,98881,6,55
1136,Sagar Thomas,Inventory Clerk,108069,5,71
1137,Aditya Modi,Store Manager,68637,1,142
1138,Sandeep Shetty,Marketing Associate,101637,6,81
1139,Sneha Verma,Data Analyst,51764,6,180
1140,Kavita Tripathi,Marketing Associate,44843,1,165
1141,Kavita Pathak,Data Analyst,112001,4,42
1142,Ishan Goenka,Inventory Clerk,28967,4,161
1143,Lavanya Dey,Marketing Associate,113128,4,20
1144,Rishi Raghavan,Data Analyst,40294,3,39
1145,Rekha Dubey,Cashier,108562,4,60
1146,Neeraj Rastogi,Assistant Manager,89393,1,25
1147,Pranav Fernandes,Finance Executive,70625,5,143
1148,Madhav Modi,Customer Service Rep,46092,5,75
1149,Nikhil Iyer,Customer Service Rep,79276,5,10
1150,Nikhil Banerjee,Assistant Manager,98485,2,28
1151,Shruti Rai,HR Executive,101964,4,31
1152,Vikas Deshmukh,Cashier,70081,4,82
1153,Kajal Fernandes,Store Manager,65141,1,200
1154,Ashish Rajput,HR Executive,18877,3,56
1155,Avani Bhandari,HR Executive,34424,1,165
1156,Preeti Vyas,Customer Service Rep,67278,4,186
1157,Charan Gandhi,Customer Service Rep,73912,4,58
1158,Rekha Gill,Marketing Associate,95247,6,148
1159,Anaya Barua,Data Analyst,87486,5,65
1160,Jaspreet Barua,HR Executive,70716,5,52
1161,Abhinav Mehta,Sales Executive,102111,2,36
1162,Vinay Tyagi,Sales Executive,71884,5,119
1163,Aarav Siddiqui,HR Executive,54758,4,88
1164,Arjun Sharma,Customer Service Rep,106944,4,187
1165,Advika Rai,Finance Executive,110526,6,176
1166,Mihir Nambiar,HR Executive,106109,2,189
1167,Ritika Chaudhary,Finance Executive,55940,4,81
1168,Aisha Panda,HR Executive,56167,1,95
1169,Sourabh Banerjee,Sales Executive,37238,3,121
1170,Leena Krishnan,Store Manager,111581,1,171
1171,Sandeep Menon,Data Analyst,59225,3,180
1172,Jaspreet Bhosale,HR Executive,19482,5,98
1173,Harsh Gopal,Finance Executive,113605,2,28
1174,Lakshmi Mukherjee,Data Analyst,21029,6,17
1175,Ujjwal Khatri,Customer Service Rep,88494,6,57
1176,Tarun Ahluwalia,Finance Executive,36985,5,34
1177,Aparna Rastogi,Customer Service Rep,43208,3,137
1178,Lavanya Mahajan,Inventory Clerk,30943,3,100
1179,Mala Rana,Data Analyst,36490,1,173
1180,Sapna Sharma,Assistant Manager,72001,6,71
1181,Tanmay Pathak,Inventory Clerk,81220,5,74
1182,Shreya Yadav,Customer Service Rep,51014,3,46
1183,Mohit Saxena,Assistant Manager,41757,5,77
1184,Advika Iyengar,Marketing Associate,91286,4,101
1185,Karan Goswami,Data Analyst,28994,4,90
1186,Ritika Mishra,Sales Executive,94184,6,103
1187,Sunil Vyas,Marketing Associate,77227,1,120
1188,Chitra Banerjee,Sales Executive,108450,6,52
1189,Trisha Bhat,Cashier,119999,6,170
1190,Deepak Tandon,Customer Service Rep,102607,5,43
1191,Lavanya Ahluwalia,Marketing Associate,45928,5,59
1192,Gaurav Gill,Store Manager,61779,2,151
1193,Urvi Pandey,Data Analyst,83147,1,5
1194,Zoya Naidu,Assistant Manager,37237,6,147
1195,Nikita Chopra,Data Analyst,42526,6,99
1196,Vineet Swamy,Sales Executive,39799,4,110
1197,Vinay Sen,Customer Service Rep,23180,2,63
1198,Varun Nambiar,Finance Executive,100615,6,91
1199,Vikram Barua,Customer Service Rep,68250,1,98
1200,Namrata Gopal,Assistant Manager,84149,5,85
1201,Deepti Kumar,Store Manager,54048,6,159
1202,Anjali Das,Customer Service Rep,79163,6,180
1203,Chitra Reddy,Data Analyst,119331,2,32
1204,Kabir Sen,Sales Executive,76577,4,148
1205,Ravi Shah,HR Executive,82981,1,51
1206,Akanksha Nath,Finance Executive,39487,1,140
1207,Vinay Pillai,Customer Service Rep,113408,2,156
1208,Charan Bose,Data Analyst,87994,4,173
1209,Prachi Panda,Store Manager,93871,6,112
1210,Aparna Nair,Assistant Manager,87893,4,57
1211,Veer Chaudhary,Finance Executive,71456,5,158
1212,Charan Bedi,Data Analyst,76087,3,146
1213,Shreya Nath,Sales Executive,104797,1,130
1214,Himanshu Shah,Inventory Clerk,51162,4,3
1215,Krishna Kaul,Cashier,48293,3,8
1216,Lavanya Mishra,Store Manager,82935,2,153
1217,Sagar Dey,Store Manager,92128,3,89
1218,Manoj Modi,Sales Executive,104800,1,138
1219,Shivam Gupta,Finance Executive,95752,6,126
1220,Simran Saha,HR Executive,100484,6,45
1221,Tarun Panda,HR Executive,118161,2,136
1222,Zoya Bansal,Assistant Manager,59795,2,71
1223,Vinay Ganguly,Inventory Clerk,28385,1,200
1224,Avani Zaveri,Customer Service Rep,64056,6,97
1225,Gautam Panda,Inventory Clerk,49158,3,119
1226,Vishal Reddy,Store Manager,99410,6,127
1227,Prakash Chatterjee,Store Manager,118811,6,4
1228,Ishan Das,Sales Executive,116675,3,91
1229,Lakshmi Saini,Sales Executive,19568,2,39
1230,Mala Mehta,Data Analyst,37629,2,190
1231,Pankaj Ahluwalia,Inventory Clerk,108847,4,38
1232,Jahnavi Thakur,Assistant Manager,75722,4,92
1233,Tanmay Parmar,Customer Service Rep,85521,5,97
1234,Prakash Kaul,Marketing Associate,31340,2,161
1235,Chitra Bhandari,Assistant Manager,97519,5,186
1236,Priya Mahajan,Marketing Associate,118522,5,128
1237,Tanisha Bhattacharya,Sales Executive,86288,5,200
1238,Esha Mahajan,HR Executive,100305,6,85
1239,Kajal Khanna,Inventory Clerk,86481,2,175
1240,Charan Nair,Sales Executive,62641,1,30
1241,Arya Patel,Assistant Manager,108868,3,65
1242,Raj Mehta,Assistant Manager,50595,6,122
1243,Prachi Siddiqui,Store Manager,51925,5,153
1244,Soumya Jadhav,Marketing Associate,118272,4,65
1245,Avani Bhatia,Inventory Clerk,68957,3,138
1246,Yuvraj Pachauri,Customer Service Rep,108632,4,180
1247,Ujjwal Bhatia,HR Executive,104012,5,183
1248,Rhea Dube,Finance Executive,49369,5,171
1249,Sapna Dubey,Finance Executive,21597,5,30
1250,Avani Krishnan,Store Manager,38694,2,1
1251,Arya Pachauri,Sales Executive,18144,5,39
1252,Sameer Saxena,Data Analyst,91392,2,102
1253,Sagar Kashyap,Cashier,85830,3,78
1254,Seema Menon,HR Executive,72450,6,61
1255,Saanvi Khatri,Cashier,71759,2,69
1256,Sonali Sharma,Marketing Associate,56154,1,167
1257,Naman Ghosh,Marketing Associate,109077,1,38
1258,Tanisha Siddiqui,Inventory Clerk,57830,5,117
1259,Sneha Ghosh,Inventory Clerk,78009,3,94
1260,Ujjwal Singh,Marketing Associate,70800,2,15
1261,Swati Rajput,Cashier,67790,1,17
1262,Avani Khanna,Inventory Clerk,68886,6,2
1263,Harsh Ali,HR Executive,45924,3,192
1264,Farhan Varma,Data Analyst,49731,3,178
1265,Prakash Chauhan,Customer Service Rep,111693,4,29
1266,Uma Dey,Data Analyst,56430,1,60
1267,Swati Jacob,Marketing Associate,51579,6,70
1268,Parth Rana,Assistant Manager,93188,2,49
1269,Vaibhav Tripathi,Marketing Associate,111056,1,70
1270,Arya Mahajan,Inventory Clerk,72637,4,166
1271,Sonali Tandon,Inventory Clerk,67689,1,18
1272,Aisha Pandey,HR Executive,105386,2,72
1273,Veer Srivastava,Customer Service Rep,106671,6,24
1274,Bhavesh Thakur,Cashier,118550,1,194
1275,Sarika Khanna,Data Analyst,55102,1,76
1276,Tanmay Jadhav,Finance Executive,33372,4,164
1277,Vinay Parmar,Finance Executive,92178,5,194
1278,Omkar Bhosale,Marketing Associate,110442,2,147
1279,Manav Dey,HR Executive,30815,5,81
1280,Jayant Singh,Cashier,32862,1,171
1281,Tanmay Agarwal,Store Manager,82405,5,74
1282,Ravi Gupta,Marketing Associate,35596,5,120
1283,Krishna Chatterjee,Assistant Manager,19527,2,95
1284,Vineet Kashyap,Store Manager,28081,6,91
1285,Ashish Panda,Assistant Manager,106320,1,5
1286,Priya Verma,Assistant Manager,76831,1,167
1287,Manoj Jacob,Store Manager,23207,6,92
1288,Sapna Kohli,Cashier,45685,3,116
1289,Rohit Dey,Assistant Manager,97551,6,129
1290,Dev Nair,Sales Executive,84391,2,52
1291,Simran Dasgupta,Assistant Manager,59058,3,153
1292,Charan Patel,Marketing Associate,62100,2,87
1293,Chitra Nanda,Assistant Manager,49168,2,134
1294,Deepti Bhattacharya,Marketing Associate,119257,3,172
1295,Raj Reddy,Data Analyst,77639,5,68
1296,Tanya Shetty,Store Manager,51619,1,3
1297,Tanya Gupta,Store Manager,81553,4,73
1298,Sapna Iyer,Customer Service Rep,78307,3,25
1299,Akanksha Varma,Sales Executive,71889,2,134
1300,Leena Barua,Data Analyst,55411,3,199
1301,Lavanya Roy,Sales Executive,86833,6,24
1302,Anuj Dev,Cashier,86634,5,72
1303,Zoya Ganguly,HR Executive,118793,5,145
1304,Parth Nanda,Inventory Clerk,71189,5,160
1305,Gaurav Dasgupta,HR Executive,109133,3,133
1306,Veer Barua,Finance Executive,60882,5,181
1307,Swati Subramanian,Marketing Associate,33683,4,142
1308,Tejas Bhat,Inventory Clerk,35954,4,97
1309,Sameer Ganguly,Store Manager,61884,5,180
1310,Prateek Panda,Data Analyst,114716,4,30
1311,Meera Thomas,Data Analyst,26933,6,144
1312,Payal Rana,HR Executive,56984,6,17
1313,Lokesh Fernandes,HR Executive,56671,2,34
1314,Shreya Srivastava,Finance Executive,80358,5,19
1315,Advika Kohli,Assistant Manager,74707,4,190
1316,Anaya Parmar,Cashier,119858,3,45
1317,Alok Ghosh,Inventory Clerk,61109,3,174
1318,Yamini Jain,Assistant Manager,100650,4,114
1319,Devanshi Saini,Assistant Manager,59844,1,62
1320,Ramesh Khatri,Inventory Clerk,83692,1,159
1321,Naman Shetty,Assistant Manager,42845,5,58
1322,Jaspreet Ahuja,Data Analyst,107737,5,27
1323,Rekha Gopal,Sales Executive,28152,1,185
1324,Madhav Gopal,HR Executive,119041,3,45
1325,Swati Bhat,Finance Executive,31759,4,161
1326,Vikas Iyer,Marketing Associate,93169,2,135
1327,Nisha Nair,Cashier,97820,3,69
1328,Namrata Chopra,Cashier,117931,5,20
1329,Manav Banerjee,Data Analyst,19701,5,118
1330,Lakshmi Ahuja,Marketing Associate,110252,6,113
1331,Sunita Chauhan,Finance Executive,77427,3,163
1332,Ansh Ghosh,Marketing Associate,65578,2,54
1333,Manoj Bhatia,Marketing Associate,76273,2,63
1334,Chitra Chauhan,Inventory Clerk,62905,1,146
1335,Anuj Bedi,HR Executive,70425,2,117
1336,Vineet Banerjee,Marketing Associate,25762,5,93
1337,Harsh Chauhan,Sales Executive,39966,3,7
1338,Sakshi Sinha,Data Analyst,59021,5,18
1339,Sana Tandon,Cashier,41671,5,51
1340,Kritika Modi,Data Analyst,39821,1,134
1341,Bhoomi Ali,Customer Service Rep,94292,4,62
1342,Kabir Bhat,Store Manager,38296,3,168
1343,Krishna Mukherjee,Data Analyst,87432,4,53
1344,Neeraj Kaul,Inventory Clerk,61063,3,127
1345,Manav Nair,HR Executive,118314,5,120
1346,Anaya Kohli,Data Analyst,118346,3,192
1347,Simran Ganguly,Finance Executive,27275,6,32
1348,Sneha Krishnan,Inventory Clerk,75432,6,59
1349,Dinesh Saini,Customer Service Rep,61812,4,6
1350,Lakshmi Siddiqui,Assistant Manager,33513,3,94
1351,Sameer Chatterjee,Cashier,96106,6,137
1352,Manav Reddy,Sales Executive,88672,3,62
1353,Rohit Iyengar,Cashier,24359,3,33
1354,Suraj Ahluwalia,Marketing Associate,104469,5,84
1355,Vineet Verma,Store Manager,46376,4,72
1356,Vikram Swamy,Finance Executive,55130,5,93
1357,Naman Chauhan,HR Executive,60480,6,118
1358,Rahul Malhotra,Customer Service Rep,45593,4,33
1359,Dev Joshi,Customer Service Rep,22400,3,88
1360,Sakshi Ganguly,Store Manager,96812,1,10
1361,Prachi Yadav,Cashier,66137,4,25
1362,Sunil Lal,Customer Service Rep,45821,1,38
1363,Vikram Chaudhary,Assistant Manager,74540,3,92
1364,Mala Agarwal,Marketing Associate,42311,3,127
1365,Suhana Tripathi,Finance Executive,111681,1,169
1366,Sana Krishnan,Cashier,40523,2,173
1367,Vaibhav Rajput,Data Analyst,90051,3,36
1368,Sunita Dey,Assistant Manager,107735,6,111
1369,Vinay Mahajan,Customer Service Rep,36804,2,29
1370,Sneha Subramanian,Sales Executive,103880,2,150
1371,Dinesh Yadav,Marketing Associate,57917,4,77
1372,Anjali Gopal,Assistant Manager,66935,4,186
1373,Manav Modi,Assistant Manager,56846,2,178
1374,Deepti Bhattacharya,Finance Executive,110749,3,23
1375,Ishan Rana,Finance Executive,63455,2,98
1376,Aditya Thakur,Customer Service Rep,32825,4,5
1377,Sanjay Iyengar,Inventory Clerk,46986,4,9
1378,Nisha Goswami,Store Manager,93658,5,158
1379,Saanvi Nambiar,Sales Executive,99149,3,128
1380,Krishna Khan,HR Executive,94877,2,155
1381,Deepti Bhattacharya,Data Analyst,28925,4,116
1382,Arjun Chatterjee,Sales Executive,58687,3,170
1383,Uma Khanna,Inventory Clerk,83553,5,11
1384,Uma Goenka,HR Executive,21878,2,101
1385,Vishal Das,Inventory Clerk,88227,3,6
1386,Asha Gandhi,Inventory Clerk,118519,1,164
1387,Arjun Kaur,Cashier,44511,5,124
1388,Ira Mohanty,Inventory Clerk,31809,4,121
1389,Sanjay Panda,HR Executive,46639,3,65
1390,Manav Kumar,Inventory Clerk,94346,4,125
1391,Gaurav Parmar,Marketing Associate,25574,2,50
1392,Tanya Kaur,Finance Executive,62619,3,134
1393,Asha Iyengar,Store Manager,80066,2,141
1394,Akanksha Rai,Customer Service Rep,55801,5,10
1395,Alok Saha,Data Analyst,96439,5,102
1396,Aarav Jacob,Assistant Manager,110055,4,98
1397,Alok Khanna,Marketing Associate,41818,6,12
1398,Avani Kumar,Cashier,42528,5,29
1399,Himanshu Agarwal,Assistant Manager,119934,4,50
1400,Alok Pathak,Finance Executive,94575,2,116
1401,Preeti Gupta,Store Manager,88349,2,19
1402,Pankaj Khan,Cashier,50593,1,97
1403,Neeraj Dube,Cashier,44797,4,86
1404,Bhoomi Mishra,Customer Service Rep,114322,2,181
1405,Anjali Bose,Customer Service Rep,25182,5,151
1406,Harini Nanda,Sales Executive,64925,3,52
1407,Yamini Reddy,Customer Service Rep,53163,4,9
1408,Bhoomi Dey,HR Executive,103007,1,16
1409,Swati Vyas,Store Manager,78157,6,152
1410,Advika Bhandari,Store Manager,52993,2,153
1411,Anjali Gupta,Marketing Associate,31070,4,123
1412,Swati Kumar,Sales Executive,25397,2,15
1413,Rashmi Jain,Store Manager,43695,3,163
1414,Jayant Joshi,Marketing Associate,20794,3,102
1415,Yash Ahuja,Marketing Associate,90461,6,23
1416,Leena Chatterjee,Assistant Manager,88625,3,30
1417,Charan Roy,Sales Executive,110089,2,119
1418,Juhi Das,HR Executive,81455,5,28
1419,Nikita Joshi,Sales Executive,52948,4,53
1420,Namrata Pandey,Cashier,68969,2,194
1421,Rekha Prasad,Marketing Associate,81761,1,45
1422,Jaspreet Gandhi,Cashier,99657,2,18
1423,Chitra Bajpai,Finance Executive,104762,2,111
1424,Sana Kohli,Finance Executive,37853,1,2
1425,Vikram Verma,HR Executive,70631,1,106
1426,Sanjay Saxena,Data Analyst,35384,6,112
1427,Charan Parmar,Assistant Manager,28750,2,75
1428,Priya Verma,Store Manager,110169,3,176
1429,Akanksha Jacob,Cashier,74601,6,156
1430,Saanvi Bhat,Inventory Clerk,106362,1,55
1431,Zoya Rana,Cashier,39913,5,191
1432,Avani Singh,Customer Service Rep,118003,5,186
1433,Divya Chatterjee,Store Manager,29478,3,160
1434,Rishi Agarwal,HR Executive,112325,2,106
1435,Nikita Mukherjee,Sales Executive,70813,5,129
1436,Sameer Rana,Store Manager,63668,2,143
1437,Neeraj Mohanty,Assistant Manager,116757,6,81
1438,Ansh Thakur,Sales Executive,88218,6,107
1439,Zoya Singh,Sales Executive,31117,5,104
1440,Divya Nair,HR Executive,36138,1,176
1441,Vaibhav Jadhav,Customer Service Rep,40389,2,99
1442,Anjali Dube,Data Analyst,83862,3,136
1443,Pankaj Malhotra,Sales Executive,38214,4,96
1444,Sunita Rai,Assistant Manager,37657,2,136
1445,Aditya Bedi,Data Analyst,104280,4,1
1446,Zoya Nambiar,Finance Executive,109248,2,54
1447,Urvi Ahuja,Customer Service Rep,96125,1,75
1448,Vikas Nanda,HR Executive,67567,5,23
1449,Anil Bhandari,Marketing Associate,26707,1,80
1450,Aparna Nair,Inventory Clerk,89906,2,197
1451,Vikram Chaudhary,Data Analyst,70146,2,61
1452,Dev Goenka,Finance Executive,27411,5,90
1453,Meera Bajpai,Cashier,54759,4,16
1454,Bhoomi Lal,Assistant Manager,35797,3,56
1455,Suraj Singh,Marketing Associate,38091,4,81
1456,Sakshi Khan,Finance Executive,21635,5,28
1457,Nikhil Bhosale,Store Manager,49315,4,138
1458,Suhana Parmar,Cashier,44057,4,192
1459,Neeraj Kumar,Finance Executive,36516,2,198
1460,Chitra Menon,Sales Executive,65800,4,30
1461,Dev Khan,Data Analyst,38397,3,91
1462,Shruti Mahajan,HR Executive,20240,2,88
1463,Tanya Verma,Inventory Clerk,96775,4,19
1464,Karan Singh,HR Executive,58837,5,24
1465,Priya Shetty,Inventory Clerk,33952,5,90
1466,Avani Nambiar,Sales Executive,45323,1,55
1467,Rahul Bajpai,Sales Executive,90063,6,63
1468,Manav Bedi,Customer Service Rep,25672,2,151
1469,Sakshi Goswami,Assistant Manager,93920,6,130
1470,Shivam Rastogi,Sales Executive,68684,3,154
1471,Manav Mahajan,Data Analyst,91873,4,135
1472,Yuvraj Nanda,Marketing Associate,105503,3,54
1473,Vikram Pathak,Data Analyst,26966,6,53
1474,Zoya Khan,Customer Service Rep,66593,3,184
1475,Avani Das,Inventory Clerk,82009,4,32
1476,Pankaj Mohanty,Data Analyst,58508,6,39
1477,Nikita Rao,Finance Executive,114119,6,126
1478,Sapna Yadav,Marketing Associate,103137,1,151
1479,Saanvi Dubey,Marketing Associate,40910,4,54
1480,Arjun Pachauri,Finance Executive,110952,2,127
1481,Aisha Bhatia,Assistant Manager,44231,6,166
1482,Krishna Pandey,Customer Service Rep,21040,2,149
1483,Uma Bhatia,Customer Service Rep,52833,1,183
1484,Tanisha Basu,Finance Executive,73440,5,156
1485,Juhi Vyas,Cashier,103815,1,198
1486,Anuj Mukherjee,Sales Executive,82883,6,194
1487,Jayant Kaul,Finance Executive,114219,4,64
1488,Deepti Rana,Cashier,52940,3,165
1489,Neha Chatterjee,Inventory Clerk,72132,4,101
1490,Prateek Gopal,Store Manager,29999,3,122
1491,Soumya Chopra,Sales Executive,45966,4,116
1492,Mohit Ganguly,HR Executive,31476,1,13
1493,Sapna Swamy,Sales Executive,29011,4,81
1494,Namrata Nath,Store Manager,117091,4,85
1495,Rekha Bansal,Customer Service Rep,44450,2,127
1496,Payal Mukherjee,Data Analyst,52983,6,15
1497,Aparna Menon,Marketing Associate,118294,3,166
1498,Rekha Srivastava,HR Executive,63809,6,133
1499,Anil Kashyap,Store Manager,58819,4,25
1500,Lakshmi Banerjee,HR Executive,45520,4,134
1501,Sandeep Tripathi,Marketing Associate,103281,2,146
1502,Neeraj Pillai,Finance Executive,50684,4,151
1503,Lavanya Subramanian,Inventory Clerk,36696,4,33
1504,Sana Deshmukh,Cashier,50859,5,26
1505,Jahnavi Chaudhary,Finance Executive,54703,4,52
1506,Rishi Nath,Customer Service Rep,90549,6,69
1507,Anaya Parmar,Finance Executive,62970,5,163
1508,Zoya Pathak,Customer Service Rep,60844,2,167
1509,Zoya Bhatia,HR Executive,77860,6,44
1510,Leena Goswami,Finance Executive,18062,6,60
1511,Asha Rajput,Marketing Associate,72636,6,197
1512,Lokesh Pandey,Assistant Manager,45267,2,31
1513,Ansh Chauhan,Data Analyst,24408,4,101
1514,Suraj Iyer,Finance Executive,27337,4,156
1515,Pankaj Barua,HR Executive,30441,6,105
1516,Urvi Dey,Customer Service Rep,57690,6,135
1517,Pranav Saha,Customer Service Rep,100542,3,32
1518,Raj Bhosale,Sales Executive,89571,4,107
1519,Naman Nanda,Marketing Associate,100317,2,180
1520,Nikhil Banerjee,Sales Executive,117961,6,32
1521,Rekha Swamy,Sales Executive,54239,1,41
1522,Suhana Bedi,Cashier,89419,1,199
1523,Vandana Prasad,Store Manager,94702,4,176
1524,Tanya Khatri,Customer Service Rep,104302,6,136
1525,Meera Iyer,Customer Service Rep,55967,2,116
1526,Arya Modi,Sales Executive,106497,3,38
1527,Jaspreet Khan,Finance Executive,21375,6,124
1528,Ishan Khanna,Data Analyst,88009,1,78
1529,Rashmi Verma,Finance Executive,32473,2,81
1530,Sunita Das,Store Manager,40589,5,130
1531,Deepti Kumar,Sales Executive,33433,3,115
1532,Devanshi Reddy,Sales Executive,88074,4,8
1533,Aditya Gandhi,Cashier,25756,1,36
1534,Sunita Pandey,Cashier,42322,1,79
1535,Kavita Vyas,Cashier,62079,5,50
1536,Kajal Dube,Store Manager,93656,4,115
1537,Vineet Panda,Cashier,72461,1,172
1538,Lokesh Nambiar,Store Manager,105615,6,96
1539,Tarun Sinha,Customer Service Rep,92871,5,190
1540,Sarika Reddy,Assistant Manager,53890,6,82
1541,Anjali Jadhav,Sales Executive,85742,1,57
1542,Preeti Tyagi,Finance Executive,103666,3,149
1543,Kritika Jadhav,Data Analyst,39341,1,37
1544,Ashish Lal,Inventory Clerk,41860,2,187
1545,Avani Dasgupta,Marketing Associate,110692,1,115
1546,Priya Joshi,HR Executive,99770,6,89
1547,Pooja Sen,HR Executive,54512,5,55
1548,Uma Jacob,Sales Executive,111395,6,156
1549,Gautam Chaudhary,Assistant Manager,66900,3,55
1550,Manoj Goenka,Inventory Clerk,62171,4,124
1551,Tanisha Khan,Marketing Associate,104765,3,132
1552,Deepak Nanda,Inventory Clerk,103060,2,169
1553,Rohit Nambiar,Cashier,76837,6,36
1554,Esha Khan,Cashier,48250,4,2
1555,Ansh Chauhan,HR Executive,38815,6,13
1556,Pallavi Jacob,Store Manager,19875,1,20
1557,Naman Jain,Sales Executive,118989,4,117
1558,Ansh Kaur,HR Executive,88333,6,161
1559,Anjali Bajpai,HR Executive,107852,2,52
1560,Ashish Mukherjee,Inventory Clerk,114533,6,85
1561,Chitra Yadav,Cashier,70583,5,34
1562,Harsh Kaul,HR Executive,22543,3,27
1563,Krishna Goenka,Assistant Manager,29647,1,99
1564,Chitra Ali,Data Analyst,36568,4,57
1565,Tanisha Agarwal,Data Analyst,23204,1,151
1566,Neha Bhat,Customer Service Rep,20835,2,6
1567,Ansh Chatterjee,Data Analyst,88426,6,143
1568,Sapna Chaudhary,Marketing Associate,93106,5,183
1569,Sarika Gill,HR Executive,82483,5,13
1570,Sandeep Rajput,Assistant Manager,36626,3,152
1571,Meera Gill,HR Executive,79743,1,38
1572,Vineet Nambiar,Sales Executive,107339,3,69
1573,Vandana Modi,Store Manager,69160,3,37
1574,Rohit Thomas,HR Executive,90579,6,192
1575,Pranav Panda,Cashier,104532,1,193
1576,Yash Malhotra,Inventory Clerk,24403,5,192
1577,Chitra Shah,Cashier,105387,5,21
1578,Rahul Fernandes,Customer Service Rep,61903,3,163
1579,Ramesh Das,Assistant Manager,61767,1,154
1580,Kalpana Iyengar,Customer Service Rep,49207,4,174
1581,Sonali Panda,Data Analyst,119059,6,98
1582,Mohit Jadhav,Store Manager,19543,4,173
1583,Suraj Saha,Inventory Clerk,71609,1,104
1584,Asha Agarwal,Cashier,62733,2,198
1585,Rhea Deshmukh,Data Analyst,65884,6,42
1586,Lakshmi Khanna,Inventory Clerk,47242,5,137
1587,Rahul Reddy,Store Manager,44862,4,41
1588,Sandeep Bhosale,Cashier,46981,2,141
1589,Amrita Sen,Store Manager,107259,3,176
1590,Tejas Rana,Finance Executive,90832,4,141
1591,Pranav Sharma,HR Executive,92672,6,60
1592,Bhoomi Nambiar,Assistant Manager,103024,1,46
1593,Lakshmi Ganguly,Customer Service Rep,108998,4,114
1594,Juhi Bhandari,Cashier,93890,1,154
1595,Karan Sharma,Finance Executive,66275,5,169
1596,Vikas Bhattacharya,Finance Executive,22950,6,27
1597,Vivek Ghosh,Inventory Clerk,30434,2,113
1598,Simran Swamy,Sales Executive,27954,1,115
1599,Sneha Joshi,Marketing Associate,85240,6,94
1600,Kajal Nambiar,Marketing Associate,18557,1,152
1601,Sarika Ganguly,Marketing Associate,82244,4,196
1602,Neeraj Bhandari,Finance Executive,28308,1,197
1603,Aarav Rao,Data Analyst,29313,6,4
1604,Asha Bhat,Sales Executive,31312,2,23
1605,Priya Sinha,Marketing Associate,28017,5,166
1606,Ira Khan,Cashier,91445,3,102
1607,Deepti Roy,Finance Executive,81827,2,24
1608,Naman Dasgupta,Marketing Associate,105796,4,174
1609,Trisha Joshi,Customer Service Rep,30614,3,23
1610,Bhoomi Kaur,Marketing Associate,51663,6,17
1611,Vikas Iyengar,Data Analyst,40932,6,23
1612,Rishi Deshmukh,Data Analyst,108869,5,27
1613,Suhana Fernandes,Inventory Clerk,119933,6,11
1614,Rekha Kashyap,HR Executive,53440,5,105
1615,Vivek Nair,Customer Service Rep,20639,5,94
1616,Anil Kumar,Cashier,99474,5,24
1617,Neeraj Iyer,HR Executive,87177,1,162
1618,Jayant Reddy,Finance Executive,71902,5,110
1619,Abhinav Kaur,Finance Executive,33766,6,175
1620,Harini Rai,Store Manager,39825,6,88
1621,Pranav Duggal,Assistant Manager,74340,1,69
1622,Shreya Zaveri,Store Manager,72081,4,200
