address_id,customer_id,address_line,city,state,pincode,is_default
22630,22630,"H.No. 72, Narang Path",Raipur,Chhattisgarh,954793,True
22631,22631,"417
Kashyap Chowk",Aizawl,Mizoram,016707,True
22632,22632,"011, Kaur Zila",Thane,Maharashtra,912631,True
22633,22633,"44/447
Mallick Circle",Shillong,Meghalaya,446643,True
22634,22634,"H.No. 16, Dhar",Bhopal,Madhya Pradesh,182764,True
22635,22635,"25/757, Kulkarni Road",Indore,Madhya Pradesh,486250,True
22636,22636,"18/790, Menon Chowk",Dehradun,Uttarakhand,364062,True
22637,22637,"69/88
Kapoor Path",Siliguri,West Bengal,473038,True
22638,22638,"H.No. 594, Majumdar Nagar",Rajkot,Gujarat,675999,True
22639,22639,"H.No. 52, Barad Nagar",Cuttack,Odisha,370262,True
22640,22640,"374
Chawla Chowk",Haridwar,Uttarakhand,248109,True
22641,22641,"063
Goswami Chowk",Srinagar,Jammu & Kashmir,655269,True
22642,22642,"H.No. 656, Date Path",Kota,Rajasthan,875880,True
22643,22643,"51/508
Zacharia Circle",Chandigarh,Punjab,401075,True
22644,22644,"87/572, Keer Street",Hyderabad,Telangana,420564,True
22645,22645,"H.No. 977, Saran Ganj",Agra,Uttar Pradesh,960798,True
22646,22646,"H.No. 46, Ganesan Road",Bhubaneswar,Odisha,628363,True
22647,22647,"H.No. 394, Hora Road",Jamshedpur,Jharkhand,994845,True
22648,22648,"H.No. 88
Ram Marg",Kolkata,West Bengal,371805,True
22649,22649,"22
Bahri",New Delhi,Delhi,027032,True
22650,22650,"31/57, Chauhan",Agra,Uttar Pradesh,177650,True
22651,22651,"97/856, Mutti Zila",Dehradun,Uttarakhand,496364,True
22652,22652,"292, Halder Nagar",Srinagar,Jammu & Kashmir,195237,True
22653,22653,"H.No. 06, Parekh Nagar",Rajkot,Gujarat,501128,True
22654,22654,"H.No. 43
Kade Path",Kanpur,Uttar Pradesh,241909,True
22655,22655,"H.No. 88
Modi",Chennai,Tamil Nadu,757698,True
22656,22656,"03/30
Mall Marg",Cuttack,Odisha,425325,True
22657,22657,"H.No. 043
Mane Path",Noida,Uttar Pradesh,275582,True
22658,22658,"48/698
Hegde Zila",Jodhpur,Rajasthan,675121,True
22659,22659,"78, Raghavan Marg",Rajkot,Gujarat,468622,True
22660,22660,"13/87, Khurana Street",Puri,Odisha,881262,True
22661,22661,"21, Gaba Path",Pune,Maharashtra,838755,True
22662,22662,"056
Dhawan Street",Patiala,Punjab,201035,True
22663,22663,"04, Kothari Street",Kota,Rajasthan,082222,True
22664,22664,"H.No. 267
Sandhu Street",Gwalior,Madhya Pradesh,580962,True
22665,22665,"H.No. 667, Agarwal Circle",Erode,Tamil Nadu,325975,True
22666,22666,"H.No. 509, Khalsa Chowk",Pune,Maharashtra,323321,True
22667,22667,"H.No. 98, Balasubramanian",Rourkela,Odisha,525958,True
22668,22668,"910, Lanka Street",Amritsar,Punjab,373376,True
22669,22669,"00, Shan Circle",Mysuru,Karnataka,041537,True
22670,22670,"51/994
Warrior Road",Port Blair,Andaman and Nicobar Islands,510820,True
22671,22671,"973, Balan Nagar",Erode,Tamil Nadu,170205,True
22672,22672,"H.No. 215, Anne Road",Gandhinagar,Gujarat,075788,True
22673,22673,"267
Borra Zila",Meerut,Uttar Pradesh,363998,True
22674,22674,"40
Misra Road",Gaya,Bihar,495299,True
22675,22675,"97/468, Dass Ganj",Ranchi,Jharkhand,132682,True
22676,22676,"H.No. 606
Mody Path",Patiala,Punjab,178942,True
22677,22677,"H.No. 719, Dhar Marg",Shillong,Meghalaya,717382,True
22678,22678,"60/601, Dutt Nagar",Jaipur,Rajasthan,471010,True
22679,22679,"H.No. 836, Majumdar Ganj",Port Blair,Andaman and Nicobar Islands,886771,True
22680,22680,"16/597
Sharma Zila",Coimbatore,Tamil Nadu,123874,True
22681,22681,"H.No. 83, Morar Circle",Raipur,Chhattisgarh,598077,True
22682,22682,"H.No. 10, Chaudhary Circle",Kanpur,Uttar Pradesh,081053,True
22683,22683,"00/024
Sane Nagar",Udaipur,Rajasthan,588761,True
22684,22684,"83
Char Road",Bhubaneswar,Odisha,327109,True
22685,22685,"H.No. 164
Cherian Nagar",Noida,Uttar Pradesh,802714,True
22686,22686,"31, Zachariah Marg",Coimbatore,Tamil Nadu,599698,True
22687,22687,"57/683
Ratti",Shimla,Himachal Pradesh,739899,True
22688,22688,"41/247
Gour Zila",Rourkela,Odisha,139441,True
22689,22689,"215
Savant Street",Amritsar,Punjab,750871,True
22690,22690,"720, Gour Path",Karimnagar,Telangana,351969,True
22691,22691,"359, Nadkarni Chowk",Kota,Rajasthan,703626,True
22692,22692,"80/696
Sachar Nagar",Jaipur,Rajasthan,948038,True
22693,22693,"H.No. 103, Sarkar",Udaipur,Rajasthan,916091,True
22694,22694,"91
Nagy Road",Chennai,Tamil Nadu,422138,True
22695,22695,"97, Chowdhury Street",Mysuru,Karnataka,323308,True
22696,22696,"338
Suri Zila",Warangal,Telangana,351837,True
22697,22697,"00/96
Desai Nagar",Bhopal,Madhya Pradesh,876784,True
22698,22698,"H.No. 48
Sagar Chowk",Nagpur,Maharashtra,748900,True
22699,22699,"53/758, Ram Zila",Nashik,Maharashtra,355056,True
22700,22700,"20, Munshi Chowk",Aizawl,Mizoram,622544,True
22701,22701,"109, Gandhi Circle",Port Blair,Andaman and Nicobar Islands,257535,True
22702,22702,"90/07
Wable Road",Prayagraj,Uttar Pradesh,591822,True
22703,22703,"87/458
Dora Chowk",Cuttack,Odisha,176913,True
22704,22704,"019
Divan Circle",Shillong,Meghalaya,649100,True
22705,22705,"H.No. 76, Mody",Kolkata,West Bengal,915923,True
22706,22706,"18/44, Sami Street",Warangal,Telangana,871481,True
22707,22707,"74/126
Lala Street",Bhopal,Madhya Pradesh,921384,True
22708,22708,"33/494
Roy Marg",Chandigarh,Punjab,902417,True
22709,22709,"H.No. 380, Yohannan",Aizawl,Mizoram,997256,True
22710,22710,"H.No. 90
Kothari Circle",Patna,Bihar,875265,True
22711,22711,"58/269, Srivastava Chowk",Kota,Rajasthan,917936,True
22712,22712,"179, Deo Chowk",Rourkela,Odisha,179589,True
22713,22713,"382, Venkatesh Road",Siliguri,West Bengal,546548,True
22714,22714,"H.No. 75
Warrior",Surat,Gujarat,085064,True
22715,22715,"H.No. 247
Nagy Ganj",New Delhi,Delhi,511758,True
22716,22716,"H.No. 237
Mane",Patna,Bihar,781188,True
22717,22717,"90
Minhas Path",Rajkot,Gujarat,966046,True
22718,22718,"H.No. 82
Kari Marg",Dehradun,Uttarakhand,066810,True
22719,22719,"21/86
Jayaraman Marg",Lucknow,Uttar Pradesh,297504,True
22720,22720,"96
Shetty Ganj",Rajkot,Gujarat,059217,True
22721,22721,"32/197
Sundaram Ganj",Leh,Ladakh,075799,True
22722,22722,"905, Bahl Nagar",Trichy,Tamil Nadu,293783,True
22723,22723,"301, Bava Nagar",Ahmedabad,Gujarat,389783,True
22724,22724,"H.No. 616
Brahmbhatt Road",Hyderabad,Telangana,408436,True
22725,22725,"H.No. 404
Chaudhry Street",Jamshedpur,Jharkhand,578227,True
22726,22726,"68, Nadig Marg",Gandhinagar,Gujarat,658756,True
22727,22727,"411, Ghose Nagar",Gwalior,Madhya Pradesh,210130,True
22728,22728,"769
Bhargava Circle",Warangal,Telangana,889545,True
22729,22729,"43/73
Mukherjee Street",Amritsar,Punjab,788902,True
22730,22730,"H.No. 689, Kale Road",Imphal,Manipur,037290,True
22731,22731,"93
Sagar Ganj",Varanasi,Uttar Pradesh,124415,True
22732,22732,"46/492, Pai Chowk",Srinagar,Jammu & Kashmir,969023,True
22733,22733,"96/170, Soman Street",Lucknow,Uttar Pradesh,238011,True
22734,22734,"72/58, Kannan Chowk",Nashik,Maharashtra,438817,True
22735,22735,"H.No. 849, Manda Street",Meerut,Uttar Pradesh,067114,True
22736,22736,"759
Basak Street",Muzaffarpur,Bihar,822821,True
22737,22737,"977
Saran Path",Meerut,Uttar Pradesh,433483,True
22738,22738,"H.No. 77, Hayre Road",Panaji,Goa,122007,True
22739,22739,"95, Singh Zila",Dehradun,Uttarakhand,206669,True
22740,22740,"97
Sane Path",Bhopal,Madhya Pradesh,283378,True
22741,22741,"H.No. 45, Sastry Chowk",Kolkata,West Bengal,736086,True
22742,22742,"H.No. 294
Sura Nagar",Vadodara,Gujarat,980898,True
22743,22743,"09/06
Saxena Ganj",Noida,Uttar Pradesh,842811,True
22744,22744,"81
Mahal Road",Nashik,Maharashtra,733524,True
22745,22745,"H.No. 38
Toor Circle",Guwahati,Assam,492355,True
22746,22746,"472
Rout Nagar",Raipur,Chhattisgarh,152702,True
22747,22747,"H.No. 38, Grewal Circle",Amritsar,Punjab,885215,True
22748,22748,"68/663
Lata Circle",Bilaspur,Chhattisgarh,260530,True
22749,22749,"434
Ranganathan Zila",Siliguri,West Bengal,549689,True
22750,22750,"56/914
Sane",Nashik,Maharashtra,062805,True
22751,22751,"H.No. 48
Thakur Nagar",Bilaspur,Chhattisgarh,684196,True
22752,22752,"H.No. 740, Narain Path",Imphal,Manipur,117402,True
22753,22753,"83
Brar Road",Hyderabad,Telangana,313523,True
22754,22754,"86/05, Badal Street",Udaipur,Rajasthan,719703,True
22755,22755,"H.No. 271, Seth Road",Bilaspur,Chhattisgarh,920168,True
22756,22756,"566, Krishnamurthy Street",Bengaluru,Karnataka,179792,True
22757,22757,"H.No. 413
Bhatia Path",Vadodara,Gujarat,846697,True
22758,22758,"81/79
Sarin Path",Nagpur,Maharashtra,303190,True
22759,22759,"093, Merchant Road",Thane,Maharashtra,592675,True
22760,22760,"13/137, Mutti Nagar",Varanasi,Uttar Pradesh,990614,True
22761,22761,"86/750, Gaba Chowk",Coimbatore,Tamil Nadu,995275,True
22762,22762,"H.No. 89, Sarma Chowk",Chandigarh,Punjab,231127,True
22763,22763,"48/455
Raman Marg",Coimbatore,Tamil Nadu,026350,True
22764,22764,"37/833, Chander Path",Varanasi,Uttar Pradesh,428523,True
22765,22765,"H.No. 63
Varma Circle",Dhanbad,Jharkhand,011259,True
22766,22766,"13, Parsa",New Delhi,Delhi,119836,True
22767,22767,"889, Thaker Road",Mysuru,Karnataka,473959,True
22768,22768,"87
Mane Ganj",Shimla,Himachal Pradesh,470975,True
22769,22769,"07/795
Prashad",Amritsar,Punjab,884710,True
22770,22770,"H.No. 45
Bhakta Zila",Coimbatore,Tamil Nadu,990777,True
22771,22771,"27/44, Sridhar Nagar",Port Blair,Andaman and Nicobar Islands,724608,True
22772,22772,"97/59, Acharya Street",Gaya,Bihar,788962,True
22773,22773,"02, Tiwari Road",Erode,Tamil Nadu,899357,True
22774,22774,"34, Amble",Kota,Rajasthan,163530,True
22775,22775,"59/305, Mistry Circle",Muzaffarpur,Bihar,957391,True
22776,22776,"07/312
Saxena",Udaipur,Rajasthan,132212,True
22777,22777,"06, Rattan",Raipur,Chhattisgarh,919794,True
22778,22778,"77, Mutti Street",Karimnagar,Telangana,622516,True
22779,22779,"H.No. 518
Khare Marg",Indore,Madhya Pradesh,015038,True
22780,22780,"418, Dua Street",Nagpur,Maharashtra,826446,True
22781,22781,"H.No. 35
Mutti Nagar",New Delhi,Delhi,752501,True
22782,22782,"49/17
Ratti Zila",Bhubaneswar,Odisha,657913,True
22783,22783,"85, Salvi Chowk",Guwahati,Assam,685597,True
22784,22784,"52
Krishnan Circle",Howrah,West Bengal,054158,True
22785,22785,"113
Mitter Circle",Muzaffarpur,Bihar,267910,True
22786,22786,"H.No. 695
Master Zila",Jaipur,Rajasthan,806992,True
22787,22787,"22/076, Gola",Chennai,Tamil Nadu,784200,True
22788,22788,"H.No. 68
Swamy Zila",Surat,Gujarat,161975,True
22789,22789,"66/099, Chandra Path",Jaipur,Rajasthan,659558,True
22790,22790,"H.No. 97
Lad Zila",Meerut,Uttar Pradesh,957974,True
22791,22791,"40/07
Das Circle",Chandigarh,Punjab,294569,True
22792,22792,"H.No. 44, Sundaram Road",Pune,Maharashtra,826392,True
22793,22793,"79, Wali Street",Leh,Ladakh,222273,True
22794,22794,"12/663
Choudhry Nagar",Kolkata,West Bengal,805418,True
22795,22795,"73/666, Mand Street",Warangal,Telangana,731559,True
22796,22796,"38
Wable Road",Coimbatore,Tamil Nadu,810799,True
22797,22797,"49/023, Trivedi Zila",Aizawl,Mizoram,094224,True
22798,22798,"87, Gandhi Circle",Noida,Uttar Pradesh,127615,True
22799,22799,"14/183
Dugal",Port Blair,Andaman and Nicobar Islands,408337,True
22800,22800,"32/984
Basu",Noida,Uttar Pradesh,434900,True
22801,22801,"72
Venkataraman Road",Dhanbad,Jharkhand,873168,True
22802,22802,"82/60
Dara Path",Dhanbad,Jharkhand,363553,True
22803,22803,"20/391, Wason Marg",Mysuru,Karnataka,138356,True
22804,22804,"95/29
Dani Road",Noida,Uttar Pradesh,505230,True
22805,22805,"05/086, Zachariah Ganj",Muzaffarpur,Bihar,464257,True
22806,22806,"23/82
Reddy Ganj",Guwahati,Assam,295503,True
22807,22807,"18
Pillay Street",Ahmedabad,Gujarat,094216,True
22808,22808,"43/040, Tella Circle",Agartala,Tripura,012960,True
22809,22809,"68
Choudhary Zila",Thane,Maharashtra,018327,True
22810,22810,"58/020
Dasgupta Chowk",Kota,Rajasthan,870480,True
22811,22811,"70, Tara Ganj",Howrah,West Bengal,505645,True
22812,22812,"H.No. 294
Sinha Street",Mumbai,Maharashtra,840809,True
22813,22813,"61
Krishnan Chowk",Agra,Uttar Pradesh,468527,True
22814,22814,"621, Nadig",Imphal,Manipur,616680,True
22815,22815,"H.No. 626, Arya Marg",Chandigarh,Punjab,808984,True
22816,22816,"88/57, Walla Marg",Jodhpur,Rajasthan,796847,True
22817,22817,"063
Badal Chowk",Erode,Tamil Nadu,319635,True
22818,22818,"93/46
Nagi",Kanpur,Uttar Pradesh,478467,True
22819,22819,"81/774, Gandhi Zila",Haridwar,Uttarakhand,007706,True
22820,22820,"79/503, Chaudhari Road",Nashik,Maharashtra,478160,True
22821,22821,"880, Dubey Marg",Lucknow,Uttar Pradesh,399975,True
22822,22822,"61/71
Dass Street",Indore,Madhya Pradesh,367750,True
22823,22823,"62/262
Khanna Ganj",Indore,Madhya Pradesh,500865,True
22824,22824,"H.No. 439
Bahl Marg",Warangal,Telangana,673458,True
22825,22825,"73
Khatri Chowk",Jaipur,Rajasthan,529454,True
22826,22826,"002
Narula Road",Guwahati,Assam,219040,True
22827,22827,"35
Parekh Chowk",Agartala,Tripura,581981,True
22828,22828,"283
Kar Chowk",Kanpur,Uttar Pradesh,859415,True
22829,22829,"101
Malhotra Marg",New Delhi,Delhi,231239,True
22830,22830,"22/57, D’Alia Zila",Guwahati,Assam,211180,True
22831,22831,"H.No. 18
Srinivasan Circle",Noida,Uttar Pradesh,280763,True
22832,22832,"32, Mody Street",Prayagraj,Uttar Pradesh,391107,True
22833,22833,"81, Balan Ganj",Udaipur,Rajasthan,216380,True
22834,22834,"383
Bandi Ganj",Patna,Bihar,103045,True
22835,22835,"H.No. 07, Kala",Delhi,Delhi,164420,True
22836,22836,"67, Prashad Path",Mangalore,Karnataka,563037,True
22837,22837,"H.No. 86, Dhingra Circle",Erode,Tamil Nadu,568697,True
22838,22838,"H.No. 83
Bumb Circle",Bhopal,Madhya Pradesh,041722,True
22839,22839,"51, Doshi Road",Ranchi,Jharkhand,277967,True
22840,22840,"572
Chakraborty Zila",Shillong,Meghalaya,329942,True
22841,22841,"H.No. 47, Varty Road",Udupi,Karnataka,642562,True
22842,22842,"H.No. 484
Rajagopal Road",Nashik,Maharashtra,174071,True
22843,22843,"67/516, Bail Ganj",Karimnagar,Telangana,423406,True
22844,22844,"25/421
Chaudhuri Nagar",Srinagar,Jammu & Kashmir,714189,True
22845,22845,"15/46
Lad Marg",Shillong,Meghalaya,063307,True
22846,22846,"H.No. 069
Rattan Street",Dehradun,Uttarakhand,206149,True
22847,22847,"H.No. 644, Sarkar Road",Aizawl,Mizoram,370260,True
22848,22848,"H.No. 890
Kuruvilla Path",Ludhiana,Punjab,745715,True
22849,22849,"H.No. 45, Ghosh Ganj",Pune,Maharashtra,662248,True
22850,22850,"71/567, Saini Zila",Siliguri,West Bengal,015468,True
22851,22851,"H.No. 684
Deshpande Marg",Delhi,Delhi,764886,True
22852,22852,"H.No. 49, Sengupta Zila",Thane,Maharashtra,332762,True
22853,22853,"H.No. 906
Bir Chowk",Mysuru,Karnataka,752520,True
22854,22854,"H.No. 364, Halder Chowk",Nashik,Maharashtra,909899,True
22855,22855,"H.No. 347, Chhabra Path",Ludhiana,Punjab,789960,True
22856,22856,"370, Grover Marg",Howrah,West Bengal,868567,True
22857,22857,"H.No. 667
Chaudhari Street",Nagpur,Maharashtra,836582,True
22858,22858,"H.No. 734, Bhatia",Indore,Madhya Pradesh,294283,True
22859,22859,"26
Dani Chowk",Surat,Gujarat,791986,True
22860,22860,"H.No. 989, Shukla Path",Srinagar,Jammu & Kashmir,571382,True
22861,22861,"H.No. 55, Devi Street",Jamshedpur,Jharkhand,853127,True
22862,22862,"21/68, Chaudhuri Circle",Warangal,Telangana,757587,True
22863,22863,"55
Khosla Street",Dehradun,Uttarakhand,050241,True
22864,22864,"060, Minhas Marg",Patiala,Punjab,692292,True
22865,22865,"H.No. 900
Rout Marg",Siliguri,West Bengal,937085,True
22866,22866,"04
Chauhan Chowk",Patna,Bihar,998204,True
22867,22867,"11/46, Kapur Marg",New Delhi,Delhi,389069,True
22868,22868,"H.No. 07
Madan",Chandigarh,Punjab,055153,True
22869,22869,"31/16
Mistry Street",Panaji,Goa,254787,True
22870,22870,"H.No. 07, Karpe Nagar",Prayagraj,Uttar Pradesh,833501,True
22871,22871,"79/22, Oommen Zila",Bhubaneswar,Odisha,263779,True
22872,22872,"04/42, Dugar Street",Karimnagar,Telangana,508288,True
22873,22873,"H.No. 749
Sekhon Street",Surat,Gujarat,421739,True
22874,22874,"02
Bhatt",Thane,Maharashtra,957263,True
22875,22875,"781, Kakar Path",Rajkot,Gujarat,152794,True
22876,22876,"252, Khanna Nagar",Meerut,Uttar Pradesh,956984,True
22877,22877,"H.No. 489, Bahl Street",Gaya,Bihar,498951,True
22878,22878,"H.No. 541, Seshadri Chowk",Raipur,Chhattisgarh,132321,True
22879,22879,"83/679, Tella Ganj",Dehradun,Uttarakhand,334565,True
22880,22880,"07/651
Sarna Nagar",Gandhinagar,Gujarat,785507,True
22881,22881,"H.No. 19, Deshpande Zila",Rourkela,Odisha,791215,True
22882,22882,"44/432
Nayar Path",Cuttack,Odisha,230001,True
22883,22883,"H.No. 008, Venkatesh Nagar",Rajkot,Gujarat,648781,True
22884,22884,"68/346, Bali Circle",Nashik,Maharashtra,363171,True
22885,22885,"H.No. 61, Murty Road",Thane,Maharashtra,841993,True
22886,22886,"H.No. 11
Sankar Path",Siliguri,West Bengal,015042,True
22887,22887,"770
Iyer Circle",Haridwar,Uttarakhand,376219,True
22888,22888,"08
Murty",Shillong,Meghalaya,786875,True
22889,22889,"52/07, Deo Chowk",Trichy,Tamil Nadu,436329,True
22890,22890,"95, Sankar Ganj",Salem,Tamil Nadu,745196,True
22891,22891,"70
Sampath Path",Ludhiana,Punjab,680770,True
22892,22892,"572
Sen Path",Siliguri,West Bengal,143065,True
22893,22893,"353, Sidhu Nagar",New Delhi,Delhi,677763,True
22894,22894,"73/75
Mallick Road",Leh,Ladakh,778680,True
22895,22895,"H.No. 04, Ramaswamy Street",Mangalore,Karnataka,513641,True
22896,22896,"31/621
Amble Nagar",Rourkela,Odisha,057389,True
22897,22897,"12/884, Garde Path",Amritsar,Punjab,065580,True
22898,22898,"07/910, Kanda",Raipur,Chhattisgarh,604502,True
22899,22899,"73/011, Divan Zila",Noida,Uttar Pradesh,414433,True
22900,22900,"68
Chopra Marg",Howrah,West Bengal,151305,True
22901,22901,"H.No. 55
Manda Ganj",Dhanbad,Jharkhand,404189,True
22902,22902,"73/796, Venkatesh Street",Ahmedabad,Gujarat,581331,True
22903,22903,"54/275
Handa Chowk",Salem,Tamil Nadu,841975,True
22904,22904,"H.No. 789, Mistry Chowk",Indore,Madhya Pradesh,119553,True
22905,22905,"37/63
Sarin Circle",Karimnagar,Telangana,932425,True
22906,22906,"32
Toor Nagar",Trichy,Tamil Nadu,515189,True
22907,22907,"87/11, Barad Nagar",Bhubaneswar,Odisha,736324,True
22908,22908,"855
Bhargava Street",Agra,Uttar Pradesh,733634,True
22909,22909,"82/00
Memon Road",Madurai,Tamil Nadu,887325,True
22910,22910,"H.No. 284
Rege Chowk",Nagpur,Maharashtra,569892,True
22911,22911,"879, Dar Circle",Mangalore,Karnataka,560812,True
22912,22912,"43/313
Sankaran Street",Jodhpur,Rajasthan,813666,True
22913,22913,"H.No. 07
Kade Street",Nashik,Maharashtra,265337,True
22914,22914,"64, Mann Street",Karimnagar,Telangana,094506,True
22915,22915,"42
Dhar",Pune,Maharashtra,933698,True
22916,22916,"41/375, Chanda Path",Cuttack,Odisha,885148,True
22917,22917,"843
Rattan Marg",Srinagar,Jammu & Kashmir,458351,True
22918,22918,"79/032, Subramaniam Path",Nashik,Maharashtra,943687,True
22919,22919,"H.No. 18, Toor",Howrah,West Bengal,271671,True
22920,22920,"06, Chandra",Delhi,Delhi,660615,True
22921,22921,"01/438, Sundaram Ganj",Dehradun,Uttarakhand,127155,True
22922,22922,"12/32
Dewan Marg",Kota,Rajasthan,536950,True
22923,22923,"97/153
Puri Street",Warangal,Telangana,378852,True
22924,22924,"40/10
Peri Street",Patna,Bihar,740542,True
22925,22925,"H.No. 77
Mohanty Circle",Bilaspur,Chhattisgarh,701469,True
22926,22926,"H.No. 679, Kant Zila",Rajkot,Gujarat,155470,True
22927,22927,"H.No. 418
Rao Zila",Port Blair,Andaman and Nicobar Islands,800323,True
22928,22928,"30/724
Bora Road",Mysuru,Karnataka,337143,True
22929,22929,"38
Jain Path",Varanasi,Uttar Pradesh,026057,True
22930,22930,"H.No. 47
Dara",Siliguri,West Bengal,909657,True
22931,22931,"72/00
Chandran Chowk",Haridwar,Uttarakhand,218643,True
22932,22932,"916, Kurian Road",Surat,Gujarat,420826,True
22933,22933,"17
Chahal Nagar",Varanasi,Uttar Pradesh,207826,True
22934,22934,"133
Ram Chowk",Jamshedpur,Jharkhand,247125,True
22935,22935,"03/400, Lad Path",Port Blair,Andaman and Nicobar Islands,543399,True
22936,22936,"H.No. 222, Kunda Nagar",Shimla,Himachal Pradesh,877776,True
22937,22937,"93/37, Balay Street",Bilaspur,Chhattisgarh,687155,True
22938,22938,"H.No. 628, Kothari Street",Puri,Odisha,782461,True
22939,22939,"81
Cherian Chowk",Noida,Uttar Pradesh,532590,True
22940,22940,"272, Pandey Nagar",Trichy,Tamil Nadu,040467,True
22941,22941,"H.No. 165, Kapadia Road",Salem,Tamil Nadu,638965,True
22942,22942,"H.No. 87
Bajaj Path",Muzaffarpur,Bihar,002150,True
22943,22943,"10/632
Gour",Patna,Bihar,746307,True
22944,22944,"80/389, Lad Path",Mysuru,Karnataka,536672,True
22945,22945,"19/09
Raghavan",Gandhinagar,Gujarat,105591,True
22946,22946,"74/827
Handa Street",Coimbatore,Tamil Nadu,152237,True
22947,22947,"900, Doshi Chowk",Bhopal,Madhya Pradesh,792804,True
22948,22948,"71
Dhar Chowk",Vadodara,Gujarat,769543,True
22949,22949,"12/37
Kaur Circle",New Delhi,Delhi,464568,True
22950,22950,"17/04, Basak Marg",Siliguri,West Bengal,291022,True
22951,22951,"82/78, Dhar Nagar",Patiala,Punjab,566034,True
22952,22952,"00, Shah Ganj",Dehradun,Uttarakhand,054685,True
22953,22953,"220
Sinha Chowk",Madurai,Tamil Nadu,377207,True
22954,22954,"278, Walla Street",Shimla,Himachal Pradesh,012454,True
22955,22955,"34/159, Ramanathan",Chandigarh,Punjab,041929,True
22956,22956,"00/22
Ratti",Siliguri,West Bengal,280402,True
22957,22957,"16, Suresh Nagar",Warangal,Telangana,359112,True
22958,22958,"H.No. 082
Mahajan Marg",Kanpur,Uttar Pradesh,229393,True
22959,22959,"H.No. 974
Ranganathan Road",Aizawl,Mizoram,934926,True
22960,22960,"76/81
Saini Path",Udaipur,Rajasthan,536913,True
22961,22961,"47/641, Vala Nagar",Patiala,Punjab,822733,True
22962,22962,"16/643, Sarkar Nagar",Varanasi,Uttar Pradesh,600327,True
22963,22963,"55/070, Sood Nagar",Gaya,Bihar,854547,True
22964,22964,"47, Prashad Street",Cuttack,Odisha,788211,True
22965,22965,"H.No. 11
Goda Street",Warangal,Telangana,660690,True
22966,22966,"H.No. 25
Venkatesh Chowk",Rourkela,Odisha,880999,True
22967,22967,"61
Shere Circle",Dehradun,Uttarakhand,754592,True
22968,22968,"H.No. 21
Kibe Chowk",Agra,Uttar Pradesh,447458,True
22969,22969,"33, Ramanathan Road",Kanpur,Uttar Pradesh,787456,True
22970,22970,"936, Sule Zila",Ahmedabad,Gujarat,028603,True
22971,22971,"H.No. 494, Kalita Street",Chennai,Tamil Nadu,746782,True
22972,22972,"10/57
Oommen Nagar",Vadodara,Gujarat,749247,True
22973,22973,"H.No. 57, Deo Nagar",Vadodara,Gujarat,380022,True
22974,22974,"76, Kurian",Kanpur,Uttar Pradesh,145030,True
22975,22975,"H.No. 289, Ghose Marg",Muzaffarpur,Bihar,972113,True
22976,22976,"03, Bajwa Zila",Bengaluru,Karnataka,066281,True
22977,22977,"81/44
Dey Chowk",Dehradun,Uttarakhand,524598,True
22978,22978,"50
Sheth Path",Panaji,Goa,583709,True
22979,22979,"49/609, Madan Path",Rajkot,Gujarat,743171,True
22980,22980,"52/615, Balasubramanian Chowk",Trichy,Tamil Nadu,196224,True
22981,22981,"41, Sarkar Nagar",Surat,Gujarat,030145,True
22982,22982,"37
Ratta Zila",Mangalore,Karnataka,948032,True
22983,22983,"H.No. 518
Ravel",Kolkata,West Bengal,142612,True
22984,22984,"32/769
Chokshi Road",Salem,Tamil Nadu,830693,True
22985,22985,"05
Setty Zila",Gandhinagar,Gujarat,886994,True
22986,22986,"H.No. 030
Sarna",Surat,Gujarat,276192,True
22987,22987,"528, Gera Chowk",Ahmedabad,Gujarat,892120,True
22988,22988,"H.No. 892, Kata Street",Mysuru,Karnataka,346412,True
22989,22989,"H.No. 00
Kannan",Imphal,Manipur,744190,True
22990,22990,"579, Sankaran Marg",Muzaffarpur,Bihar,508345,True
22991,22991,"24/77, Narula Chowk",Dehradun,Uttarakhand,814942,True
22992,22992,"20/327, Chander Path",Jamshedpur,Jharkhand,425797,True
22993,22993,"264
Buch Circle",Surat,Gujarat,420776,True
22994,22994,"51/221
Natarajan Street",Ranchi,Jharkhand,183959,True
22995,22995,"H.No. 00
Puri",Howrah,West Bengal,733089,True
22996,22996,"H.No. 19
Kara Zila",Kota,Rajasthan,222519,True
22997,22997,"H.No. 87
Chauhan Path",Mysuru,Karnataka,529741,True
22998,22998,"12/707, Bhattacharyya",Gaya,Bihar,250433,True
22999,22999,"H.No. 534
Magar Circle",Rajkot,Gujarat,820974,True
23000,23000,"50/59, Nagy Path",Karimnagar,Telangana,824108,True
23001,23001,"30/701, Sama Ganj",Jodhpur,Rajasthan,721309,True
23002,23002,"H.No. 525, Master Ganj",Jodhpur,Rajasthan,935257,True
23003,23003,"H.No. 93
Dalal Marg",Karimnagar,Telangana,740958,True
23004,23004,"H.No. 958
Ganesan Circle",Vadodara,Gujarat,750741,True
23005,23005,"H.No. 412, Magar Street",Leh,Ladakh,902758,True
23006,23006,"17, Bose Path",Chandigarh,Punjab,494984,True
23007,23007,"07/157
Chokshi Marg",Mangalore,Karnataka,310423,True
23008,23008,"58/987
Samra Path",Surat,Gujarat,163442,True
23009,23009,"19/182
Bhagat Path",Salem,Tamil Nadu,473143,True
23010,23010,"58, Dhar",Thane,Maharashtra,905961,True
