employee_id,store_id,first_name,last_name,email,role,dept_id,joining_date,salary
1371,54,Pahal,Bala,pahal.bala@retailmart.com,Store Associate,8,2025-04-01,22530
1372,103,Parth,Balasubramanian,parth.balasubramanian@retailmart.com,Data Engineer,6,2024-05-12,157496
1373,85,Lopa,Sankaran,lopa.sankaran@retailmart.com,Cashier,6,2026-01-08,15568
1374,130,Wridesh,Bhatia,wridesh.bhatia@retailmart.com,Finance Executive,5,2025-03-31,51468
1375,41,Anthony,Dara,anthony.dara@retailmart.com,Regional Manager,4,2026-01-09,121595
1376,3,Aachal,Butala,aachal.butala@retailmart.com,Store Manager,2,2025-03-21,88247
1377,140,Garima,Tripathi,garima.tripathi@retailmart.com,Regional Manager,5,2022-12-15,122568
1378,102,Samarth,Mistry,samarth.mistry@retailmart.com,Sales Executive,3,2022-04-16,35963
1379,109,Wakeeta,Sem,wakeeta.sem@retailmart.com,Finance Executive,3,2025-09-18,56557
1380,33,Hitesh,Sinha,hitesh.sinha@retailmart.com,Customer Service Rep,8,2022-08-18,23296
1381,104,Kevin,Cherian,kevin.cherian@retailmart.com,Store Associate,8,2023-06-03,28553
1382,72,Nidhi,Seshadri,nidhi.seshadri@retailmart.com,Marketing Associate,1,2024-09-17,24479
1383,199,Yashica,Luthra,yashica.luthra@retailmart.com,Customer Service Rep,7,2025-11-28,33868
1384,67,Raagini,Gour,raagini.gour@retailmart.com,Security Supervisor,8,2025-01-12,29169
1385,58,Shivani,Sehgal,shivani.sehgal@retailmart.com,HR Executive,6,2024-10-08,58276
1386,177,Indrajit,Grover,indrajit.grover@retailmart.com,Store Manager,9,2025-02-16,80474
1387,12,Bhanumati,Rama,bhanumati.rama@retailmart.com,Store Associate,1,2024-07-02,29107
1388,2,Chandani,Nagar,chandani.nagar@retailmart.com,Finance Executive,9,2025-07-02,74415
1389,192,Dev,Kothari,dev.kothari@retailmart.com,Cashier,10,2025-08-19,23940
1390,130,Kevin,Boase,kevin.boase@retailmart.com,Customer Service Rep,7,2024-10-07,20438
1391,40,Ayush,Halder,ayush.halder@retailmart.com,Regional Manager,9,2022-01-09,176639
1392,60,Vasudha,Lall,vasudha.lall@retailmart.com,Marketing Associate,5,2025-10-01,30459
1393,146,Yasti,Pradhan,yasti.pradhan@retailmart.com,Regional Manager,6,2025-08-28,202435
1394,86,Rajata,Goswami,rajata.goswami@retailmart.com,Store Manager,9,2023-10-29,95079
1395,177,Quincy,Mani,quincy.mani@retailmart.com,Inventory Clerk,2,2025-08-04,30367
1396,126,Lajita,Dani,lajita.dani@retailmart.com,Regional Manager,9,2023-12-09,189502
1397,113,Guneet,Karpe,guneet.karpe@retailmart.com,Marketing Associate,1,2024-03-28,31657
1398,160,Chaitaly,Bora,chaitaly.bora@retailmart.com,Store Manager,4,2025-06-22,94644
1399,62,Vinaya,Lala,vinaya.lala@retailmart.com,Security Supervisor,3,2024-10-03,34222
1400,185,Samar,Wadhwa,samar.wadhwa@retailmart.com,Security Supervisor,9,2025-02-12,36539
1401,139,Viraj,Thaman,viraj.thaman@retailmart.com,Logistics Coordinator,4,2024-01-04,64914
1402,197,Jai,Narasimhan,jai.narasimhan@retailmart.com,Sales Executive,6,2024-09-04,40035
1403,134,Edhitha,Devan,edhitha.devan@retailmart.com,Marketing Associate,1,2025-02-04,44739
1404,130,Saanvi,Madan,saanvi.madan@retailmart.com,Logistics Coordinator,8,2023-11-09,57899
1405,99,Ati,Dyal,ati.dyal@retailmart.com,Customer Service Rep,3,2022-10-20,25483
1406,143,Charita,Mand,charita.mand@retailmart.com,Finance Executive,1,2026-01-14,62593
1407,7,Hiral,Kibe,hiral.kibe@retailmart.com,Logistics Coordinator,10,2025-10-02,61530
1408,139,Bhavini,Dani,bhavini.dani@retailmart.com,Marketing Associate,3,2022-10-28,30963
1409,114,Wahab,Varughese,wahab.varughese@retailmart.com,Logistics Coordinator,10,2022-05-18,40110
1410,110,Pushti,Chacko,pushti.chacko@retailmart.com,Cashier,3,2025-03-22,17553
1411,143,Ubika,Upadhyay,ubika.upadhyay@retailmart.com,Assistant Manager,1,2025-12-22,63779
1412,75,Nitesh,Sridhar,nitesh.sridhar@retailmart.com,Data Engineer,2,2023-12-31,115737
1413,66,Amol,Kapur,amol.kapur@retailmart.com,Logistics Coordinator,6,2024-02-21,46769
1414,195,Vyanjana,Nayar,vyanjana.nayar@retailmart.com,Logistics Coordinator,5,2024-07-11,53303
1415,141,Bahadurjit,Dani,bahadurjit.dani@retailmart.com,Regional Manager,6,2023-09-01,241277
1416,51,Nicholas,Balakrishnan,nicholas.balakrishnan@retailmart.com,Marketing Associate,8,2024-11-05,38906
1417,127,Qushi,Bhagat,qushi.bhagat@retailmart.com,Visual Merchandiser,4,2024-12-17,44960
1418,64,Vidhi,Vaidya,vidhi.vaidya@retailmart.com,Visual Merchandiser,4,2025-06-05,36343
1419,76,Mahika,Srivastava,mahika.srivastava@retailmart.com,HR Executive,9,2024-02-13,61027
1420,27,Abha,Soman,abha.soman@retailmart.com,Finance Executive,5,2024-04-02,65236
1421,63,Ranbir,Jaggi,ranbir.jaggi@retailmart.com,Customer Service Rep,7,2022-03-17,32425
1422,139,Darika,Joshi,darika.joshi@retailmart.com,Finance Executive,9,2024-02-01,46750
1423,104,Michael,Das,michael.das@retailmart.com,Cashier,3,2024-01-24,19009
1424,157,Dakshesh,Gade,dakshesh.gade@retailmart.com,Sales Executive,9,2022-07-15,38570
1425,112,Bina,Kara,bina.kara@retailmart.com,Customer Service Rep,3,2025-05-22,23188
1426,5,Janani,Baria,janani.baria@retailmart.com,Finance Executive,7,2025-09-25,71948
1427,55,Parth,Magar,parth.magar@retailmart.com,Inventory Clerk,5,2023-11-05,20254
1428,27,Januja,Nazareth,januja.nazareth@retailmart.com,Sales Executive,10,2025-11-15,30326
1429,88,Januja,Wagle,januja.wagle@retailmart.com,Visual Merchandiser,2,2025-08-01,54840
1430,91,Ekalinga,Mitra,ekalinga.mitra@retailmart.com,Data Engineer,3,2022-06-10,131194
1431,178,Aryan,Soman,aryan.soman@retailmart.com,Cashier,2,2024-06-27,17544
1432,116,Saumya,Date,saumya.date@retailmart.com,Inventory Clerk,8,2023-07-23,30440
1433,137,Matthew,Ahluwalia,matthew.ahluwalia@retailmart.com,Data Analyst,6,2022-12-19,133490
1434,155,Yahvi,Hegde,yahvi.hegde@retailmart.com,Security Supervisor,2,2023-02-23,24550
1435,118,Kala,Ghose,kala.ghose@retailmart.com,Assistant Manager,10,2023-10-26,84371
1436,195,Kala,Deshmukh,kala.deshmukh@retailmart.com,Store Associate,2,2025-04-13,18355
1437,163,Wahab,Ratti,wahab.ratti@retailmart.com,Store Manager,8,2025-08-08,138768
1438,153,Zinal,Rao,zinal.rao@retailmart.com,Finance Executive,8,2025-08-26,44615
1439,103,Aradhana,Kaul,aradhana.kaul@retailmart.com,Regional Manager,6,2025-09-04,200809
1440,37,Gopal,Trivedi,gopal.trivedi@retailmart.com,Inventory Clerk,6,2024-07-18,27936
1441,104,Aarav,Shanker,aarav.shanker@retailmart.com,Maintenance Staff,5,2024-07-28,23675
1442,65,Aahana,Panchal,aahana.panchal@retailmart.com,HR Executive,9,2023-10-12,37570
1443,56,Laksh,Wali,laksh.wali@retailmart.com,Finance Executive,6,2024-05-26,56303
1444,131,Kevin,Ganguly,kevin.ganguly@retailmart.com,Store Manager,6,2025-02-21,99973
1445,45,Hardik,Borde,hardik.borde@retailmart.com,Data Engineer,10,2025-10-18,105776
1446,10,Bhanumati,Dash,bhanumati.dash@retailmart.com,Cashier,9,2024-10-06,21565
1447,145,Ishita,Gade,ishita.gade@retailmart.com,Data Analyst,7,2023-02-01,63095
1448,54,Upkaar,Varty,upkaar.varty@retailmart.com,Security Supervisor,4,2022-10-26,33186
1449,99,Warjas,Bakshi,warjas.bakshi@retailmart.com,Visual Merchandiser,2,2024-07-25,51826
1450,107,Logan,Modi,logan.modi@retailmart.com,Maintenance Staff,10,2025-04-08,23386
1451,89,Shivansh,Khare,shivansh.khare@retailmart.com,Data Analyst,2,2023-10-27,124480
1452,192,Quincy,D’Alia,quincy.d’alia@retailmart.com,Visual Merchandiser,4,2024-12-25,55416
1453,138,Luke,Khosla,luke.khosla@retailmart.com,Data Engineer,1,2025-05-08,143378
1454,152,Rachana,Rai,rachana.rai@retailmart.com,Store Associate,10,2025-01-07,16238
1455,152,Ronith,Rajagopal,ronith.rajagopal@retailmart.com,Assistant Manager,1,2025-05-01,82392
1456,151,Vihaan,Prabhakar,vihaan.prabhakar@retailmart.com,Data Engineer,4,2023-11-30,184483
1457,194,Prisha,Ahuja,prisha.ahuja@retailmart.com,Regional Manager,1,2026-01-16,143195
1458,188,Warhi,Rajan,warhi.rajan@retailmart.com,Cashier,6,2023-06-23,18757
1459,189,Robert,Dyal,robert.dyal@retailmart.com,Marketing Associate,10,2024-03-09,24695
1460,26,Mason,Garde,mason.garde@retailmart.com,Data Engineer,2,2024-01-22,186755
1461,87,Eesha,Patil,eesha.patil@retailmart.com,Assistant Manager,7,2025-06-25,67494
1462,45,Irya,Bassi,irya.bassi@retailmart.com,Assistant Manager,7,2025-12-03,66754
1463,90,Shravya,Deol,shravya.deol@retailmart.com,Data Analyst,2,2024-06-27,70866
1464,144,Qushi,Chopra,qushi.chopra@retailmart.com,Data Engineer,3,2025-08-24,114669
1465,143,Panini,Ganguly,panini.ganguly@retailmart.com,Store Manager,8,2025-04-29,80960
1466,106,Manya,Memon,manya.memon@retailmart.com,Data Engineer,1,2025-03-15,199253
1467,200,Kalpit,Mann,kalpit.mann@retailmart.com,Sales Executive,5,2023-06-21,32865
1468,192,Yashoda,Randhawa,yashoda.randhawa@retailmart.com,Security Supervisor,3,2023-07-03,22815
1469,129,Dalaja,Sarin,dalaja.sarin@retailmart.com,Security Supervisor,8,2022-01-27,34260
1470,190,Ridhi,Arora,ridhi.arora@retailmart.com,Customer Service Rep,2,2023-11-18,31993
1471,117,Chandran,Parmar,chandran.parmar@retailmart.com,Logistics Coordinator,1,2024-05-20,41129
1472,197,Kabir,Sinha,kabir.sinha@retailmart.com,Regional Manager,2,2023-06-06,205336
1473,35,Krishna,Narain,krishna.narain@retailmart.com,Logistics Coordinator,10,2024-08-30,69349
1474,1,Umang,Biswas,umang.biswas@retailmart.com,HR Executive,9,2024-08-12,53751
1475,8,Vritti,Verma,vritti.verma@retailmart.com,Logistics Coordinator,7,2025-09-05,55092
1476,153,Chanakya,Pathak,chanakya.pathak@retailmart.com,Logistics Coordinator,8,2026-01-15,40917
1477,63,Joshua,Hora,joshua.hora@retailmart.com,Assistant Manager,10,2025-06-26,80566
1478,62,Neha,Gaba,neha.gaba@retailmart.com,Customer Service Rep,1,2023-12-29,23755
1479,195,Indali,Thaman,indali.thaman@retailmart.com,Marketing Associate,5,2024-04-05,27831
1480,68,Kevin,Thakkar,kevin.thakkar@retailmart.com,Marketing Associate,9,2024-10-15,24920
1481,182,Chaaya,Grewal,chaaya.grewal@retailmart.com,Visual Merchandiser,3,2025-05-05,44442
1482,94,Falak,Swamy,falak.swamy@retailmart.com,Store Associate,5,2024-09-22,28578
1483,91,Darsh,Lad,darsh.lad@retailmart.com,Maintenance Staff,7,2023-08-25,24568
1484,74,Chanchal,Ahluwalia,chanchal.ahluwalia@retailmart.com,Maintenance Staff,2,2025-04-12,24002
1485,35,Tanay,Pau,tanay.pau@retailmart.com,HR Executive,7,2024-07-15,47636
1486,135,David,Pandit,david.pandit@retailmart.com,Customer Service Rep,10,2025-06-24,41220
1487,108,Oliver,Saini,oliver.saini@retailmart.com,Maintenance Staff,6,2024-12-03,21540
1488,48,Ekavir,Narang,ekavir.narang@retailmart.com,Regional Manager,2,2024-11-30,186520
1489,118,Farhan,Chaudhari,farhan.chaudhari@retailmart.com,HR Executive,1,2025-08-18,51310
1490,123,Qarin,Kala,qarin.kala@retailmart.com,Cashier,3,2025-10-11,17450
1491,101,Damini,Deol,damini.deol@retailmart.com,Customer Service Rep,9,2022-03-10,26124
1492,18,Daksha,Khatri,daksha.khatri@retailmart.com,Cashier,9,2025-06-22,22588
1493,131,Kamala,Gupta,kamala.gupta@retailmart.com,HR Executive,7,2025-04-27,52113
1494,87,Ansh,Nair,ansh.nair@retailmart.com,HR Executive,1,2025-11-13,45909
1495,129,Dominic,Mani,dominic.mani@retailmart.com,Cashier,3,2022-02-19,29026
1496,18,Ishaan,Sahni,ishaan.sahni@retailmart.com,Visual Merchandiser,5,2025-06-08,54806
1497,54,Devansh,Shanker,devansh.shanker@retailmart.com,Maintenance Staff,8,2022-03-28,19238
1498,175,Hemangini,Sabharwal,hemangini.sabharwal@retailmart.com,Security Supervisor,10,2023-02-17,21318
1499,167,Urvi,Devan,urvi.devan@retailmart.com,HR Executive,7,2024-10-07,67847
1500,159,Veer,Keer,veer.keer@retailmart.com,Data Analyst,5,2024-01-29,116372
1501,23,Kamya,Dhillon,kamya.dhillon@retailmart.com,Store Associate,4,2025-05-12,21786
1502,7,Tristan,Sundaram,tristan.sundaram@retailmart.com,HR Executive,5,2025-12-13,43227
1503,82,Jason,Tank,jason.tank@retailmart.com,Security Supervisor,5,2023-07-23,20797
1504,35,Rushil,Narula,rushil.narula@retailmart.com,Security Supervisor,6,2025-11-28,28503
1505,160,Shaurya,Walla,shaurya.walla@retailmart.com,HR Executive,9,2024-05-09,37842
1506,62,Tanveer,Virk,tanveer.virk@retailmart.com,Visual Merchandiser,3,2025-04-11,50243
1507,48,Eesha,Edwin,eesha.edwin@retailmart.com,Customer Service Rep,5,2023-11-26,30369
1508,69,Vasudha,Doshi,vasudha.doshi@retailmart.com,Regional Manager,5,2023-01-14,140095
1509,10,Ansh,Keer,ansh.keer@retailmart.com,Cashier,4,2024-11-23,27057
1510,9,Lavanya,Dani,lavanya.dani@retailmart.com,Cashier,1,2025-04-06,19711
1511,152,Harshil,Ramachandran,harshil.ramachandran@retailmart.com,Finance Executive,1,2025-07-23,74266
1512,167,Rayaan,Thakur,rayaan.thakur@retailmart.com,Finance Executive,1,2024-10-21,62194
1513,140,Radhika,Patel,radhika.patel@retailmart.com,Cashier,6,2025-03-13,25158
1514,175,Lakshit,Jaggi,lakshit.jaggi@retailmart.com,Data Engineer,10,2022-08-29,154588
1515,135,Urishilla,Nanda,urishilla.nanda@retailmart.com,Store Manager,6,2023-04-26,102757
1516,140,Alka,Khurana,alka.khurana@retailmart.com,Store Manager,4,2023-01-27,99875
1517,197,Veer,Saran,veer.saran@retailmart.com,Regional Manager,5,2024-02-14,197871
1518,44,Vrinda,Mannan,vrinda.mannan@retailmart.com,Inventory Clerk,7,2025-11-22,18018
1519,32,Urishilla,Choudhury,urishilla.choudhury@retailmart.com,Regional Manager,7,2022-07-05,220533
1520,186,Aradhana,Das,aradhana.das@retailmart.com,Data Analyst,10,2025-08-11,95251
1521,130,Chandresh,Kaul,chandresh.kaul@retailmart.com,Cashier,5,2024-10-06,19057
1522,20,Jacob,Patil,jacob.patil@retailmart.com,HR Executive,4,2023-08-09,54205
1523,199,Mohammed,Memon,mohammed.memon@retailmart.com,Store Manager,8,2026-01-21,118791
1524,168,Tanay,Mammen,tanay.mammen@retailmart.com,Security Supervisor,1,2025-09-16,31451
1525,120,Nidhi,Sem,nidhi.sem@retailmart.com,Customer Service Rep,4,2025-05-12,24313
1526,78,Mohammed,Tella,mohammed.tella@retailmart.com,Cashier,7,2024-01-27,28357
1527,133,Vritti,Madan,vritti.madan@retailmart.com,Assistant Manager,10,2025-05-15,56485
1528,75,Nachiket,Saini,nachiket.saini@retailmart.com,HR Executive,6,2025-05-23,56160
1529,122,Libni,Bajaj,libni.bajaj@retailmart.com,Maintenance Staff,10,2025-02-02,21455
1530,5,Ekiya,Ray,ekiya.ray@retailmart.com,HR Executive,2,2025-04-08,47412
1531,121,Vansha,Grover,vansha.grover@retailmart.com,Marketing Associate,1,2025-04-29,39165
1532,100,Tristan,Sethi,tristan.sethi@retailmart.com,Sales Executive,7,2025-07-08,36680
1533,56,Chatresh,Kale,chatresh.kale@retailmart.com,Sales Executive,4,2024-07-07,31703
1534,152,Abeer,Palla,abeer.palla@retailmart.com,Data Analyst,6,2021-10-21,138234
1535,62,Wyatt,Issac,wyatt.issac@retailmart.com,Assistant Manager,2,2025-12-18,56052
1536,59,Priya,Shere,priya.shere@retailmart.com,Security Supervisor,3,2026-02-22,28840
1537,24,Sathvik,Talwar,sathvik.talwar@retailmart.com,Maintenance Staff,3,2022-05-19,22827
1538,115,Aarna,Goswami,aarna.goswami@retailmart.com,Inventory Clerk,6,2024-08-17,25694
1539,17,Yashoda,Palla,yashoda.palla@retailmart.com,Data Engineer,10,2024-06-11,188067
1540,3,Benjamin,Randhawa,benjamin.randhawa@retailmart.com,Cashier,9,2026-01-15,18133
1541,81,Ryan,Narain,ryan.narain@retailmart.com,Data Engineer,6,2023-09-30,146102
1542,131,Charles,Dhillon,charles.dhillon@retailmart.com,Inventory Clerk,8,2025-07-21,20157
1543,117,Anay,Seshadri,anay.seshadri@retailmart.com,Finance Executive,5,2024-05-18,62551
1544,76,Jagdish,Chacko,jagdish.chacko@retailmart.com,Data Engineer,3,2024-11-19,205098
1545,174,Aahana,Lal,aahana.lal@retailmart.com,Store Associate,2,2025-03-05,16595
1546,16,Gautami,Mody,gautami.mody@retailmart.com,Data Analyst,9,2025-09-15,116746
1547,64,Krishna,Pradhan,krishna.pradhan@retailmart.com,Store Manager,4,2025-05-10,149163
1548,85,Leela,Konda,leela.konda@retailmart.com,Customer Service Rep,5,2025-04-22,21816
1549,150,Udant,Dalal,udant.dalal@retailmart.com,Customer Service Rep,7,2024-12-17,27595
1550,1,Dev,Andra,dev.andra@retailmart.com,Logistics Coordinator,5,2025-10-26,49142
1551,189,Leena,Bhargava,leena.bhargava@retailmart.com,Customer Service Rep,6,2024-06-14,30379
1552,90,Gaurav,Anne,gaurav.anne@retailmart.com,Data Engineer,6,2025-04-06,199756
1553,174,Gayathri,Bhat,gayathri.bhat@retailmart.com,Cashier,4,2024-10-28,19510
1554,12,Elijah,Bala,elijah.bala@retailmart.com,Inventory Clerk,1,2026-01-09,31990
1555,155,Warjas,Pal,warjas.pal@retailmart.com,Marketing Associate,9,2025-09-02,46332
1556,118,Chavvi,Chander,chavvi.chander@retailmart.com,Data Engineer,5,2025-11-03,185471
1557,80,Patrick,Kuruvilla,patrick.kuruvilla@retailmart.com,Finance Executive,2,2025-10-19,71438
1558,145,Jyoti,Thaman,jyoti.thaman@retailmart.com,Visual Merchandiser,2,2023-06-10,33257
1559,193,Omaja,Mahajan,omaja.mahajan@retailmart.com,Customer Service Rep,10,2023-09-14,24112
1560,99,Meera,Shere,meera.shere@retailmart.com,Logistics Coordinator,2,2023-11-13,41861
1561,49,Chameli,Bhandari,chameli.bhandari@retailmart.com,Inventory Clerk,4,2024-07-05,31167
1562,79,Upkaar,Bhatia,upkaar.bhatia@retailmart.com,Data Analyst,4,2025-08-11,98702
1563,98,Bahadurjit,Sehgal,bahadurjit.sehgal@retailmart.com,Regional Manager,7,2025-11-08,143246
1564,93,Vansha,Modi,vansha.modi@retailmart.com,Marketing Associate,10,2025-05-28,47510
1565,70,Yashica,Grover,yashica.grover@retailmart.com,Assistant Manager,6,2025-12-06,71068
1566,64,Inaya,Dube,inaya.dube@retailmart.com,Store Associate,3,2025-08-08,18355
1567,54,Vedhika,Halder,vedhika.halder@retailmart.com,Data Engineer,6,2022-04-13,199622
1568,172,Vyanjana,Chauhan,vyanjana.chauhan@retailmart.com,HR Executive,5,2025-12-03,64743
1569,127,Aishani,Balasubramanian,aishani.balasubramanian@retailmart.com,Inventory Clerk,2,2025-12-09,22155
1570,154,Sachi,Shankar,sachi.shankar@retailmart.com,Assistant Manager,3,2023-09-19,59788
1571,37,Lila,Barad,lila.barad@retailmart.com,Security Supervisor,5,2025-05-17,20778
1572,151,Neelima,Gandhi,neelima.gandhi@retailmart.com,Sales Executive,7,2022-05-10,46578
1573,194,Forum,Vala,forum.vala@retailmart.com,Regional Manager,4,2025-10-20,238367
1574,61,Joshua,Sidhu,joshua.sidhu@retailmart.com,Maintenance Staff,6,2024-07-02,19812
1575,37,Edhitha,Venkataraman,edhitha.venkataraman@retailmart.com,Customer Service Rep,9,2025-07-16,39494
1576,179,Ranveer,Panchal,ranveer.panchal@retailmart.com,Visual Merchandiser,6,2022-09-20,58506
1577,140,Sarthak,Johal,sarthak.johal@retailmart.com,Assistant Manager,3,2024-08-10,79136
1578,70,Omaja,Bumb,omaja.bumb@retailmart.com,Data Engineer,5,2024-10-27,106483
1579,10,Osha,Chaudhary,osha.chaudhary@retailmart.com,Sales Executive,6,2025-10-21,28953
1580,75,Yochana,Batra,yochana.batra@retailmart.com,Data Engineer,4,2025-07-29,104993
1581,18,Ladli,Sankaran,ladli.sankaran@retailmart.com,Store Manager,5,2024-09-19,117581
1582,98,Samarth,Handa,samarth.handa@retailmart.com,Logistics Coordinator,2,2025-07-19,65414
1583,54,Jeet,Basak,jeet.basak@retailmart.com,Marketing Associate,3,2023-07-08,35047
1584,56,Shravya,Misra,shravya.misra@retailmart.com,Maintenance Staff,1,2025-12-28,20006
1585,188,Balvan,Datta,balvan.datta@retailmart.com,Logistics Coordinator,4,2024-12-25,61862
1586,148,Maya,Mitra,maya.mitra@retailmart.com,Logistics Coordinator,8,2022-08-04,68242
1587,183,Urvi,Chowdhury,urvi.chowdhury@retailmart.com,HR Executive,6,2025-12-09,35725
1588,155,Wyatt,Bhatt,wyatt.bhatt@retailmart.com,Marketing Associate,8,2025-06-14,36941
1589,45,Neel,Sunder,neel.sunder@retailmart.com,Store Manager,6,2025-04-06,123008
1590,180,Banjeet,Chacko,banjeet.chacko@retailmart.com,Inventory Clerk,6,2025-05-16,24058
1591,60,Ayush,Atwal,ayush.atwal@retailmart.com,Cashier,8,2024-09-17,28607
1592,107,Lekha,Konda,lekha.konda@retailmart.com,Store Manager,3,2025-02-27,80148
1593,192,Diya,Sama,diya.sama@retailmart.com,Data Analyst,1,2025-12-02,87614
1594,42,Hamsini,Khurana,hamsini.khurana@retailmart.com,Logistics Coordinator,4,2024-03-23,67981
1595,74,Daksh,Sengupta,daksh.sengupta@retailmart.com,Cashier,8,2024-01-16,17394
1596,75,Charles,Baria,charles.baria@retailmart.com,Logistics Coordinator,8,2024-12-03,54278
1597,121,Anvi,Datta,anvi.datta@retailmart.com,Inventory Clerk,7,2025-09-16,22782
1598,125,Qabil,Roy,qabil.roy@retailmart.com,Assistant Manager,2,2022-12-25,66691
1599,32,Rajeshri,Choudhury,rajeshri.choudhury@retailmart.com,Marketing Associate,4,2022-06-29,37785
1600,197,Theodore,Ben,theodore.ben@retailmart.com,HR Executive,7,2023-04-18,53601
1601,114,Kabir,Rana,kabir.rana@retailmart.com,Logistics Coordinator,2,2025-11-30,32159
1602,110,Sachi,Tata,sachi.tata@retailmart.com,Logistics Coordinator,7,2024-07-15,63970
1603,193,Samar,Keer,samar.keer@retailmart.com,Maintenance Staff,2,2022-03-25,15638
1604,84,Chavvi,Bora,chavvi.bora@retailmart.com,Security Supervisor,1,2026-01-15,25032
1605,183,Prisha,Sharma,prisha.sharma@retailmart.com,Customer Service Rep,3,2025-08-18,27688
1606,31,Vasudha,Mahajan,vasudha.mahajan@retailmart.com,Customer Service Rep,8,2023-08-15,40032
1607,78,Edhitha,Patel,edhitha.patel@retailmart.com,Finance Executive,1,2024-12-18,76231
1608,190,Rohan,Kala,rohan.kala@retailmart.com,HR Executive,2,2025-06-10,70610
1609,128,Zinal,Gopal,zinal.gopal@retailmart.com,Maintenance Staff,6,2022-02-03,15742
1610,99,Vinaya,Sem,vinaya.sem@retailmart.com,Sales Executive,7,2022-11-17,25782
1611,27,Logan,Jani,logan.jani@retailmart.com,Logistics Coordinator,3,2024-05-13,39730
1612,102,Reyansh,Korpal,reyansh.korpal@retailmart.com,Customer Service Rep,3,2022-10-30,39152
1613,3,Hredhaan,Parekh,hredhaan.parekh@retailmart.com,Store Associate,5,2026-02-15,29887
1614,61,Henry,Kadakia,henry.kadakia@retailmart.com,Sales Executive,7,2026-01-16,49083
1615,8,Chasmum,Mutti,chasmum.mutti@retailmart.com,Data Analyst,7,2025-04-10,112608
1616,129,Anita,Radhakrishnan,anita.radhakrishnan@retailmart.com,Assistant Manager,5,2023-03-30,56982
1617,42,Patrick,Sachar,patrick.sachar@retailmart.com,Store Associate,5,2024-04-13,28725
1618,36,Advay,Shukla,advay.shukla@retailmart.com,Store Manager,4,2025-03-01,124406
1619,42,Hritik,Malhotra,hritik.malhotra@retailmart.com,HR Executive,1,2024-03-20,48249
1620,48,Nilima,Khalsa,nilima.khalsa@retailmart.com,Store Associate,5,2022-05-24,18961
1621,191,Vritti,Nair,vritti.nair@retailmart.com,Regional Manager,7,2025-04-15,148440
1622,5,Liam,Shetty,liam.shetty@retailmart.com,Cashier,4,2025-07-01,25387
1623,103,Xiti,Devan,xiti.devan@retailmart.com,Finance Executive,8,2024-09-29,64618
1624,133,Irya,Sha,irya.sha@retailmart.com,Maintenance Staff,5,2025-10-13,15971
1625,104,Sarthak,Mane,sarthak.mane@retailmart.com,Inventory Clerk,3,2023-07-31,21276
1626,178,Hredhaan,Khare,hredhaan.khare@retailmart.com,Customer Service Rep,4,2024-05-28,38260
1627,11,Kamala,Grewal,kamala.grewal@retailmart.com,Customer Service Rep,7,2025-07-30,42339
1628,108,Daksh,Buch,daksh.buch@retailmart.com,Marketing Associate,9,2023-06-03,42133
1629,11,Arunima,Bath,arunima.bath@retailmart.com,Security Supervisor,9,2025-05-03,32559
1630,154,Rajata,Hari,rajata.hari@retailmart.com,Customer Service Rep,9,2024-09-17,35815
1631,194,Ryan,Gera,ryan.gera@retailmart.com,Maintenance Staff,6,2024-06-23,22151
1632,40,Idika,Singh,idika.singh@retailmart.com,Sales Executive,9,2025-01-27,48391
1633,150,Alka,Lad,alka.lad@retailmart.com,Regional Manager,9,2023-08-30,159593
1634,30,Qabil,Agrawal,qabil.agrawal@retailmart.com,Data Engineer,9,2022-06-07,165901
1635,18,Quincy,Sarraf,quincy.sarraf@retailmart.com,Marketing Associate,3,2024-05-24,21118
1636,52,Kritika,Thakur,kritika.thakur@retailmart.com,Assistant Manager,5,2025-09-15,88690
1637,101,Warinder,Chacko,warinder.chacko@retailmart.com,HR Executive,1,2024-03-18,64089
1638,1,Lopa,Raman,lopa.raman@retailmart.com,Logistics Coordinator,8,2025-09-24,37168
1639,73,Anirudh,Dhingra,anirudh.dhingra@retailmart.com,Marketing Associate,3,2025-10-24,21011
1640,101,Aarav,Bava,aarav.bava@retailmart.com,Data Engineer,2,2024-09-17,176965
1641,144,Tanveer,Ram,tanveer.ram@retailmart.com,Store Manager,7,2024-11-08,85633
1642,46,Zayyan,Chad,zayyan.chad@retailmart.com,Sales Executive,6,2023-08-25,32252
1643,156,Unni,Butala,unni.butala@retailmart.com,Assistant Manager,6,2023-09-23,52120
1644,2,Luke,Singh,luke.singh@retailmart.com,Visual Merchandiser,6,2025-09-16,48111
1645,130,Gaurav,Banerjee,gaurav.banerjee@retailmart.com,Data Engineer,5,2022-02-28,179189
1646,188,Anirudh,Bava,anirudh.bava@retailmart.com,Cashier,9,2023-06-23,15237
1647,33,Ira,Dani,ira.dani@retailmart.com,Data Engineer,8,2024-10-01,125432
1648,163,Kashvi,Cherian,kashvi.cherian@retailmart.com,Visual Merchandiser,3,2023-06-12,38758
1649,174,Anamika,Dube,anamika.dube@retailmart.com,Sales Executive,6,2025-10-25,26241
1650,181,Nathaniel,De,nathaniel.de@retailmart.com,Inventory Clerk,8,2023-02-21,32327
1651,64,Girik,Srinivas,girik.srinivas@retailmart.com,Marketing Associate,6,2025-03-06,42820
